Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
2.9700000286102295,-0.07189896702766418,0.0020914128981530666,0.009166666306555271,0.24183149635791779
2.9800000190734863,-0.07650361210107803,0.0022028316743671894,0.011141975410282612,0.40001383423805237
2.990000009536743,-0.08429796993732452,0.002314250683411956,0.011141975410282612,0.5612066984176636
3,-0.09103382378816605,0.002518005669116974,0.020401235669851303,0.7241721749305725
3.009999990463257,-0.09705926477909088,0.0028334874659776688,0.0315740741789341,0.8786686062812805
3.0199999809265137,-0.10556522011756897,0.003260695608332753,0.04274691268801689,0.9634714126586914
3.0299999713897705,-0.11229399591684341,0.003799630794674158,0.053919754922389984,1.0944459438323975
3.0399999618530273,-0.11868525296449661,0.0044502923265099525,0.06509259343147278,1.1515063047409058
3.049999952316284,-0.13037976622581482,0.0052126809023320675,0.07626543939113617,1.1493397951126099
3.059999942779541,-0.14137332141399384,0.006086796056479216,0.08743827044963837,1.1391544342041016
3.069999933242798,-0.1544945240020752,0.007072637788951397,0.09861111640930176,1.0857799053192139
3.0799999237060547,-0.17044201493263245,0.008265004493296146,0.11929012835025787,1.0333337783813477
3.0899999141693115,-0.18569205701351166,0.009490611962974072,0.1225617304444313,0.9476305842399597
3.0999999046325684,-0.20270395278930664,0.010811635293066502,0.13212963938713074,0.829795777797699
3.109999895095825,-0.21791978180408478,0.012244382873177528,0.14330247044563293,0.7338229417800903
3.119999885559082,-0.2310469001531601,0.013692828826606274,0.14484567940235138,0.6245977878570557
3.130000114440918,-0.24842581152915955,0.015237611718475819,0.15450617671012878,0.5037523508071899
3.140000104904175,-0.2629430592060089,0.01679747737944126,0.1559876650571823,0.43453705310821533
3.1500000953674316,-0.279634028673172,0.01835734210908413,0.1559876650571823,0.2936585545539856
3.1600000858306885,-0.3016423285007477,0.02001446671783924,0.1657407432794571,0.21200701594352722
3.1700000762939453,-0.3217872977256775,0.021685749292373657,0.16712963581085205,0.12287123501300812
3.180000066757202,-0.3406117856502533,0.023357031866908073,0.16712963581085205,0.022255806252360344
3.190000057220459,-0.3596853017807007,0.02502831630408764,0.16712963581085205,-0.0795975998044014
3.200000047683716,-0.37457072734832764,0.02660110779106617,0.15725310146808624,-0.21746547520160675
3.2100000381469727,-0.3902137577533722,0.028259774670004845,0.16589507460594177,-0.38715553283691406
3.2200000286102295,-0.40715011954307556,0.02983194589614868,0.15719136595726013,-0.4787673056125641
3.2300000190734863,-0.4202902019023895,0.03139181062579155,0.1559876650571823,-0.5693380236625671
3.240000009536743,-0.4376821219921112,0.03285195305943489,0.14598765969276428,-0.6154253482818604
3.25,-0.45324844121932983,0.03420037031173706,0.1348148137331009,-0.7018881440162659
3.259999990463257,-0.4670717716217041,0.03543705865740776,0.1236419752240181,-0.7843837141990662
3.2699999809265137,-0.48195719718933105,0.036662667989730835,0.1225617304444313,-0.7554596662521362
3.2799999713897705,-0.49645552039146423,0.03778732195496559,0.11243827641010284,-0.7516331076622009
3.2899999618530273,-0.5106648206710815,0.03890150785446167,0.11141975969076157,-0.6868352293968201
3.299999952316284,-0.5237093567848206,0.03981256112456322,0.09104938060045242,-0.6062528491020203
3.309999942779541,-0.5347324013710022,0.0407039150595665,0.0891358032822609,-0.5713357329368591
3.319999933242798,-0.5456455945968628,0.04159526154398918,0.0891358032822609,-0.5407796502113342
3.3299999237060547,-0.5541515946388245,0.04238412156701088,0.07885803282260895,-0.5102236866950989
3.3399999141693115,-0.5626574754714966,0.043164052069187164,0.07799383252859116,-0.43268004059791565
3.3499999046325684,-0.5726208686828613,0.04394398629665375,0.07799383252859116,-0.3134946823120117
3.359999895095825,-0.5821912884712219,0.04462049901485443,0.06762345880270004,-0.2669009566307068
3.369999885559082,-0.5938857197761536,0.04528901353478432,0.06685185432434082,-0.2071957290172577
3.380000114440918,-0.6034561395645142,0.045853495597839355,0.05641975626349449,-0.12706352770328522
3.390000104904175,-0.6170127987861633,0.046514928340911865,0.06617284566164017,-0.08373361825942993
3.4000000953674316,-0.6285703778266907,0.04718344286084175,0.06685185432434082,0.014405782334506512
3.4100000858306885,-0.6370763778686523,0.04785195365548134,0.06685185432434082,0.11625919491052628
3.4200000762939453,-0.6459859013557434,0.048520468175411224,0.06685185432434082,0.20848999917507172
3.430000066757202,-0.656213641166687,0.04918898269534111,0.06685185432434082,0.28085657954216003
3.440000057220459,-0.6651254892349243,0.0498574934899807,0.06685185432434082,0.2747228443622589
3.450000047683716,-0.6768200993537903,0.05063218995928764,0.07750000804662704,0.2936585545539856
3.4600000381469727,-0.6878607869148254,0.051412127912044525,0.07799383252859116,0.29455891251564026
3.4700000286102295,-0.7002101540565491,0.05229886248707771,0.0887037068605423,0.2750323414802551
3.4800000190734863,-0.7093698382377625,0.053190212696790695,0.0891358032822609,0.23507878184318542
3.490000009536743,-0.7182877063751221,0.05408156290650368,0.0891358032822609,0.17469827830791473
3.5,-0.7299821972846985,0.05497291311621666,0.0891358032822609,0.09389083832502365
3.509999990463257,-0.7391383647918701,0.05586426705121994,0.0891358032822609,0.05191147327423096
3.5199999809265137,-0.750599205493927,0.05675562098622322,0.0891358032822609,0.001266135135665536
3.5299999713897705,-0.7622960805892944,0.057646967470645905,0.0891358032822609,-1.5823024002159514e-9
3.5399999618530273,-0.7735753059387207,0.05853831395506859,0.0891358032822609,-3.2792644155676953e-9
3.549999952316284,-0.7856887578964233,0.05942967161536217,0.0891358032822609,7.590465478379826e-10
3.559999942779541,-0.7980275750160217,0.06032101809978485,0.0891358032822609,-3.254039482314397e-9
3.569999933242798,-0.8086598515510559,0.06121237203478813,0.0891358032822609,-3.311369178859991e-9
3.5799999237060547,-0.8192923069000244,0.06210372596979141,0.0891358032822609,-0.05036397650837898
3.5899999141693115,-0.8284391164779663,0.0629950761795044,0.0891358032822609,-0.09118974953889847
3.5999999046325684,-0.8380069732666016,0.06388643383979797,0.0891358032822609,-0.17244738340377808
3.609999895095825,-0.8454509377479553,0.06478023529052734,0.0891358032822609,-0.23386894166469574
3.619999885559082,-0.8535297513008118,0.06567097455263138,0.08907407522201538,-0.32564952969551086
3.630000114440918,-0.8618279099464417,0.06645091623067856,0.07799383252859116,-0.43735069036483765
3.640000104904175,-0.8705393075942993,0.06722961366176605,0.07787037640810013,-0.5087605714797974
3.6500000953674316,-0.878842294216156,0.06789812445640564,0.06685185432434082,-0.5902433395385742
3.6600000858306885,-0.886486828327179,0.06856479495763779,0.06666667014360428,-0.6715572476387024
3.6700000762939453,-0.8939283490180969,0.06911972165107727,0.055493827909231186,-0.7434454560279846
3.680000066757202,-0.8968808650970459,0.06956540048122406,0.04456790164113045,-0.8468745350837708
3.690000057220459,-0.8964453935623169,0.07000831514596939,0.044290121644735336,-1.0212914943695068
3.700000047683716,-0.8932569026947021,0.07033948600292206,0.03311728686094284,-1.2462130784988403
3.7100000381469727,-0.8887549042701721,0.07055893540382385,0.021944444626569748,-1.5011560916900635
3.7200000286102295,-0.8802489042282104,0.0706629753112793,0.010401234962046146,-1.7673254013061523
3.7300000190734863,-0.8713027834892273,0.0705435574054718,-0.011944444850087166,-2.075446128845215
3.740000009536743,-0.8572221398353577,0.07019636780023575,-0.0347222238779068,-2.4515159130096436
3.75,-0.838263213634491,0.06951861828565598,-0.06777778267860413,-2.8058924674987793
3.759999990463257,-0.8165546655654907,0.0686124935746193,-0.09061728417873383,-3.1105525493621826
3.7699999809265137,-0.7912113666534424,0.0673711895942688,-0.12413579970598221,-3.3885674476623535
3.7799999713897705,-0.7620588541030884,0.06578916311264038,-0.158209890127182,-3.518444299697876
3.7899999618530273,-0.730331540107727,0.06376022845506668,-0.20290124416351318,-3.59671950340271
3.799999952316284,-0.6954108476638794,0.06129055097699165,-0.24697531759738922,-3.616527795791626
3.809999942779541,-0.6536610722541809,0.058479223400354385,-0.281141996383667,-3.622576951980591
3.819999933242798,-0.6074919700622559,0.055234529078006744,-0.32447534799575806,-3.554037094116211
3.8299999237060547,-0.5587432384490967,0.051759302616119385,-0.3475308418273926,-3.3674652576446533
3.8399999141693115,-0.5072543621063232,0.04794890433549881,-0.38104942440986633,-3.1345527172088623
3.8499999046325684,-0.4540921449661255,0.043803319334983826,-0.4145679473876953,-2.916440010070801
3.859999895095825,-0.3994123935699463,0.03932255506515503,-0.4480864405632019,-2.6428987979888916
3.869999885559082,-0.3421482741832733,0.034523241221904755,-0.4799383282661438,-2.3913040161132812
3.880000114440918,-0.28214871883392334,0.029603570699691772,-0.4919753074645996,-2.1695337295532227
3.890000104904175,-0.22246071696281433,0.024460451677441597,-0.514320969581604,-1.852156400680542
3.9000000953674316,-0.16398346424102783,0.019112341105937958,-0.5348148345947266,-1.5126639604568481
3.9100000858306885,-0.10610687732696533,0.013745153322815895,-0.5367284417152405,-1.1401673555374146
3.9200000762939453,-0.046565208584070206,0.0081643583253026,-0.5580864548683167,-0.8169375061988831
3.930000066757202,0.015429832972586155,0.002481994917616248,-0.5682407021522522,-0.5122776031494141
3.940000057220459,0.08241303265094757,-0.003200369421392679,-0.568240761756897,-0.1188758909702301
3.950000047683716,0.15032850205898285,-0.008871961385011673,-0.5671606063842773,0.23564153909683228
3.9600000381469727,0.21650926768779755,-0.01444290578365326,-0.5570987462997437,0.5828997492790222
3.9700000286102295,0.27770891785621643,-0.020002463832497597,-0.5559568405151367,1.0216853618621826
3.9800000190734863,0.33725059032440186,-0.025438597425818443,-0.5436111688613892,1.3760340213775635
3.990000009536743,0.3943176865577698,-0.030663281679153442,-0.522469162940979,1.7121500968933105
4,0.4444116950035095,-0.035763923078775406,-0.5100617408752441,2.0448901653289795
4.010000228881836,0.4917856454849243,-0.040628496557474136,-0.4864506125450134,2.3562183380126953
4.019999980926514,0.5356087684631348,-0.04517081752419472,-0.4542284309864044,2.7020695209503174
4.03000020980835,0.5758987069129944,-0.04947645217180252,-0.4305555522441864,2.9656786918640137
4.039999961853027,0.6164129376411438,-0.05344690755009651,-0.39703699946403503,3.2227883338928223
4.050000190734863,0.6536276936531067,-0.057082176208496094,-0.36351850628852844,3.4838650226593018
4.059999942779541,0.687863826751709,-0.060368116945028305,-0.32858023047447205,3.637770414352417
4.070000171661377,0.7161938548088074,-0.06322161108255386,-0.2853395342826843,3.740017890930176
4.079999923706055,0.7344731688499451,-0.06572514772415161,-0.2503395676612854,3.9064157009124756
4.090000152587891,0.747813880443573,-0.06778178364038467,-0.20564815402030945,4.027261257171631
4.099999904632568,0.7565132975578308,-0.0694068968296051,-0.16250000894069672,4.129452705383301
4.110000133514404,0.7618284225463867,-0.07069683074951172,-0.12898148596286774,4.174498558044434
4.119999885559082,0.762498676776886,-0.07161957770586014,-0.09225308895111084,4.2414069175720215
4.130000114440918,0.7588227391242981,-0.07199999690055847,-0.03802469000220299,4.277674674987793
4.139999866485596,0.7509799003601074,-0.07193351536989212,0.006666666828095913,4.29089879989624
4.150000095367432,0.7373265027999878,-0.07143706828355789,0.04966049641370773,4.332287311553955
4.159999847412109,0.7181882858276367,-0.0705709457397461,0.08663580566644669,4.410506248474121
4.170000076293945,0.6970036029815674,-0.06918129324913025,0.13898149132728577,4.3451457023620605
4.179999828338623,0.6679595708847046,-0.06743860244750977,0.17429013550281525,4.207446098327637
4.190000057220459,0.6339358687400818,-0.065249003469944,0.21898147463798523,4.093747615814209
4.199999809265137,0.5973630547523499,-0.06259402632713318,0.2655247151851654,3.954641103744507
4.210000038146973,0.5554009079933167,-0.05943675339221954,0.31574076414108276,3.725414514541626
4.21999979019165,0.5113111138343811,-0.05603693425655365,0.3400000333786011,3.4777591228485107
4.230000019073486,0.46771690249443054,-0.05230193957686424,0.37351852655410767,3.246140956878662
4.239999771118164,0.42099788784980774,-0.04823176562786102,0.40703704953193665,2.9267945289611816
4.25,0.370525062084198,-0.04386642202734947,0.4365432560443878,2.5925071239471436
4.260000228881836,0.3174218535423279,-0.03934871777892113,0.4517901837825775,2.2758610248565674
4.269999980926514,0.25955939292907715,-0.03451646491885185,0.4832407832145691,1.9952012300491333
4.28000020980835,0.19526205956935883,-0.029481684789061546,0.5034876465797424,1.6877278089523315
4.289999961853027,0.13359154760837555,-0.02433517947793007,0.5146605372428894,1.37586510181427
4.300000190734863,0.0655958354473114,-0.019076945260167122,0.5258333086967468,1.080490231513977
4.309999942779541,0.0017067842418327928,-0.013728838413953781,0.5348148941993713,0.7591454982757568
4.320000171661377,-0.0562630333006382,-0.00835857167840004,0.5370370745658875,0.3556709587574005
4.329999923706055,-0.11576221883296967,-0.002899045590311289,0.5459568500518799,0.037787064909935
4.340000152587891,-0.1716834306716919,0.0025604802649468184,0.5459568500518799,-0.32263892889022827
4.349999904632568,-0.22480785846710205,0.007996922358870506,0.5436420440673828,-0.6587551832199097
4.360000133514404,-0.2811586558818817,0.013298246078193188,0.5301234722137451,-0.9991481900215149
4.369999885559082,-0.335385262966156,0.01842351444065571,0.5125309228897095,-1.353468656539917
4.380000114440918,-0.3906739354133606,0.02347676269710064,0.5053086876869202,-1.690991759300232
4.389999866485596,-0.44386452436447144,0.02824345789849758,0.47666671872138977,-2.003220319747925
4.400000095367432,-0.49279969930648804,0.03287380561232567,0.46302473545074463,-2.3145763874053955
4.409999847412109,-0.5369591116905212,0.037255775183439255,0.43817904591560364,-2.5568861961364746
4.420000076293945,-0.5736734867095947,0.04132779687643051,0.40719133615493774,-2.8509106636047363
4.429999828338623,-0.6076973080635071,0.045150816440582275,0.3822839558124542,-3.0891971588134766
4.440000057220459,-0.6396111845970154,0.0486128032207489,0.3461728096008301,-3.2772598266601562
4.449999809265137,-0.6672695875167847,0.05168020725250244,0.30672842264175415,-3.4690089225769043
4.460000038146973,-0.6922611594200134,0.054444748908281326,0.2764197587966919,-3.6169497966766357
4.46999979019165,-0.7130080461502075,0.05673099309206009,0.22861112654209137,-3.7542548179626465
4.480000019073486,-0.7247190475463867,0.05873960629105568,0.20083333551883698,-3.882274866104126
4.489999771118164,-0.7311031818389893,0.06032871454954147,0.15888889133930206,-3.9457223415374756
4.5,-0.7348251938819885,0.061554938554763794,0.12259259819984436,-4.045043468475342
4.510000228881836,-0.7342929840087891,0.06233426183462143,0.07790123671293259,-4.118788719177246
4.519999980926514,-0.7289779186248779,0.06266666948795319,0.03320987522602081,-4.1624555587768555
4.53000020980835,-0.7220591306686401,0.06258079409599304,-0.008611110970377922,-4.253561496734619
4.539999961853027,-0.7092932462692261,0.06210187450051308,-0.04793209955096245,-4.276183128356934
4.550000190734863,-0.6901359558105469,0.06112280860543251,-0.09793210029602051,-4.268164157867432
4.559999942779541,-0.6667445302009583,0.05977901071310043,-0.13441358506679535,-4.215999603271484
4.570000171661377,-0.6396111249923706,0.05798830837011337,-0.17910495400428772,-4.101231575012207
4.579999923706055,-0.6092998385429382,0.05575069785118103,-0.2237963080406189,-3.9652209281921387
4.590000152587891,-0.5720497369766235,0.05309664458036423,-0.26543208956718445,-3.767000675201416
4.599999904632568,-0.5321657061576843,0.05007664114236832,-0.3020370602607727,-3.5134363174438477
4.610000133514404,-0.48857390880584717,0.046671900898218155,-0.3404938578605652,-3.2751500606536865
4.619999885559082,-0.44389164447784424,0.043012313544750214,-0.3659876883029938,-2.9915361404418945
4.630000114440918,-0.3955004811286926,0.03904924914240837,-0.3963272273540497,-2.6859757900238037
4.639999866485596,-0.3460436761379242,0.03486273065209389,-0.4186728596687317,-2.3891940116882324
4.650000095367432,-0.2944592237472534,0.030452758073806763,-0.44101858139038086,-2.114189863204956
4.659999847412109,-0.2375231385231018,0.025819329544901848,-0.46336427330970764,-1.8481330871582031
4.670000076293945,-0.17853257060050964,0.020995384082198143,-0.48240745067596436,-1.5886318683624268
4.679999828338623,-0.12217944115400314,0.016059711575508118,-0.49358025193214417,-1.3023730516433716
4.690000057220459,-0.06314874440431595,0.011012312024831772,-0.5047531127929688,-1.0375542640686035
4.699999809265137,-0.0030524430330842733,0.005853185895830393,-0.515925943851471,-0.7479754686355591
4.710000038146973,0.05805990472435951,0.0006164978840388358,-0.523672878742218,-0.4047970175743103
4.71999979019165,0.11922064423561096,-0.0046201907098293304,-0.523672878742218,-0.0812857523560524
4.730000019073486,0.17764832079410553,-0.009856878779828548,-0.523672878742218,0.24270375072956085
4.739999771118164,0.23450414836406708,-0.015093567781150341,-0.523672878742218,0.629746675491333
4.75,0.287609726190567,-0.020259466022253036,-0.5165741443634033,1.0070825815200806
4.760000228881836,0.33864542841911316,-0.025237612426280975,-0.49780869483947754,1.3603057861328125
4.769999980926514,0.388056218624115,-0.030104031786322594,-0.48663586378097534,1.7098993062973022
4.78000020980835,0.4364013671875,-0.03478608652949333,-0.4681790769100189,2.059746026992798
4.789999961853027,0.48261886835098267,-0.039169587194919586,-0.43833333253860474,2.3791210651397705
4.800000190734863,0.5256465673446655,-0.043329641222953796,-0.41598764061927795,2.6372997760772705
4.809999942779541,0.5659790635108948,-0.04722899571061134,-0.3899073898792267,2.861433506011963
4.820000171661377,0.6020562648773193,-0.05079316720366478,-0.3563888967037201,3.102224111557007
4.829999923706055,0.6316760182380676,-0.0540221631526947,-0.3228703439235687,3.264598846435547
4.840000152587891,0.6566227078437805,-0.056915972381830215,-0.28935185074806213,3.387385845184326
4.849999904632568,0.6761729717254639,-0.05947460979223251,-0.25583335757255554,3.5292489528656006
4.860000133514404,0.6926112771034241,-0.06165928393602371,-0.2184259444475174,3.624011993408203
4.869999885559082,0.7042232155799866,-0.06343613564968109,-0.17765432596206665,3.7126410007476807
4.880000114440918,0.7137038707733154,-0.06487781554460526,-0.14413580298423767,3.80008864402771
4.889999866485596,0.718444287776947,-0.065944604575634,-0.10663580894470215,3.864830255508423
4.900000095367432,0.7199004292488098,-0.06660449504852295,-0.06595679372549057,3.9361279010772705
4.909999847412109,0.7161325216293335,-0.06688889861106873,-0.028395062312483788,3.9853100776672363
4.920000076293945,0.7090757489204407,-0.06672638654708862,0.016296297311782837,4.014065265655518
4.929999828338623,0.6945737600326538,-0.06615789979696274,0.056882716715335846,4.052724838256836
4.940000057220459,0.6763960123062134,-0.06521299481391907,0.09453704208135605,4.0301032066345215
4.949999809265137,0.6512545347213745,-0.06382117420434952,0.13922840356826782,3.96899151802063
4.960000038146973,0.6203154921531677,-0.0620243176817894,0.17972223460674286,3.8696138858795166
4.96999979019165,0.5894802212715149,-0.05985011160373688,0.21746914088726044,3.714357614517212
4.980000019073486,0.5531080365180969,-0.05727147310972214,0.25790125131607056,3.5639970302581787
4.989999771118164,0.5132936835289001,-0.05435765162110329,0.29141977429389954,3.358011484146118
5,0.4733647406101227,-0.051108647137880325,0.32493826746940613,3.0908851623535156
5.010000228881836,0.4284723997116089,-0.04756786674261093,0.3541049361228943,2.8521206378936768
5.019999980926514,0.38121768832206726,-0.04375992715358734,0.38083332777023315,2.6182515621185303
5.03000020980835,0.33384135365486145,-0.03966081887483597,0.4099383056163788,2.3655030727386475
5.039999961853027,0.28102371096611023,-0.035382580012083054,0.4278395473957062,2.090723991394043
5.050000190734863,0.2252689152956009,-0.030947983264923096,0.4434877038002014,1.770926833152771
5.059999942779541,0.17031536996364594,-0.026289936155080795,0.4658334255218506,1.479659914970398
5.070000171661377,0.11243405193090439,-0.021453678607940674,0.48364201188087463,1.186198353767395
5.079999923706055,0.05787934735417366,-0.016505694016814232,0.49481481313705444,0.8848022818565369
5.090000152587891,0.006242979783564806,-0.011537703685462475,0.4967901110649109,0.585235059261322
5.099999904632568,-0.04964519292116165,-0.006589104421436787,0.49487656354904175,0.24169084429740906
5.110000133514404,-0.10054166615009308,-0.0015752536710351706,0.5013889670372009,-0.1342945694923401
5.119999885559082,-0.1549098938703537,0.0034385966137051582,0.5013889670372009,-0.46776601672172546
5.130000114440918,-0.20959322154521942,0.008405355736613274,0.49666672945022583,-0.7576824426651001
5.139999866485596,-0.2610867917537689,0.013260387815535069,0.48549389839172363,-0.9993169903755188
5.150000095367432,-0.31212252378463745,0.01795598492026329,0.46953707933425903,-1.2713669538497925
5.159999847412109,-0.3608783185482025,0.02247614786028862,0.45200619101524353,-1.5943154096603394
5.170000076293945,-0.4070509970188141,0.026836257427930832,0.435987651348114,-1.8954582214355469
5.179999828338623,-0.4494226276874542,0.031021546572446823,0.4185184836387634,-2.173050880432129
5.190000057220459,-0.4881514012813568,0.03504616767168045,0.4024382531642914,-2.423210859298706
5.199999809265137,-0.5258145332336426,0.03879809379577637,0.3751543164253235,-2.6766624450683594
5.210000038146973,-0.5586110353469849,0.04221483692526817,0.3416357934474945,-2.941481351852417
5.21999979019165,-0.5898923873901367,0.04529639706015587,0.3081173300743103,-3.174393653869629
5.230000019073486,-0.6167497038841248,0.04804278165102005,0.2745988070964813,-3.354156494140625
5.239999771118164,-0.6378422975540161,0.05045398697257042,0.24108028411865234,-3.4940502643585205
5.25,-0.654679536819458,0.052479226142168045,0.202469140291214,-3.573591709136963
5.260000228881836,-0.6672614216804504,0.054108649492263794,0.16290123760700226,-3.628345012664795
5.269999980926514,-0.675588071346283,0.05540289357304573,0.12938271462917328,-3.6855459213256836
5.28000020980835,-0.6790362000465393,0.056361958384513855,0.0958642065525055,-3.735740900039673
5.289999961853027,-0.677349865436554,0.056933823972940445,0.0571296326816082,-3.7778329849243164
5.300000190734863,-0.6722849607467651,0.05711111053824425,0.017685186117887497,-3.7790708541870117
5.309999942779541,-0.661463737487793,0.05690058320760727,-0.02111111208796501,-3.79237961769104
5.320000171661377,-0.6453250646591187,0.05629609152674675,-0.0604938305914402,-3.8481457233428955
5.329999923706055,-0.6253641247749329,0.055303171277046204,-0.09935185313224792,-3.860581636428833
5.340000152587891,-0.6019726991653442,0.053916897624731064,-0.1386728435754776,-3.8247361183166504
5.349999904632568,-0.5768880248069763,0.05219544470310211,-0.17219136655330658,-3.7498655319213867
5.360000133514404,-0.5490430593490601,0.050084639340639114,-0.21114198863506317,-3.592977523803711
5.369999885559082,-0.5199059247970581,0.04752693325281143,-0.25583335757255554,-3.399456024169922
5.380000114440918,-0.4886600077152252,0.04463188722729683,-0.2895370423793793,-3.185901641845703
5.389999866485596,-0.44847744703292847,0.04140320047736168,-0.32293209433555603,-2.966747999191284
5.400000095367432,-0.40424832701683044,0.03789381682872772,-0.3509567975997925,-2.732653856277466
5.409999847412109,-0.3600156903266907,0.0342169888317585,-0.36771607398986816,-2.4220011234283447
5.420000076293945,-0.30982962250709534,0.030316712334752083,-0.39006176590919495,-2.091118097305298
5.429999828338623,-0.2587939202785492,0.026192981749773026,-0.41240742802619934,-1.8010046482086182
5.440000057220459,-0.2094622254371643,0.021845797076821327,-0.4347531199455261,-1.5260003805160522
5.449999809265137,-0.156499445438385,0.017332101240754128,-0.451388955116272,-1.3186639547348022
5.460000038146973,-0.10056643933057785,0.01276392675936222,-0.4568210542201996,-1.1132689714431763
5.46999979019165,-0.04550432786345482,0.008138196542859077,-0.46259263157844543,-0.8274042010307312
5.480000019073486,0.008304562419652939,0.0034586023539304733,-0.46796301007270813,-0.5165543556213379
5.489999771118164,0.0640074610710144,-0.00127916329074651,-0.47379636764526367,-0.21144430339336395
5.5,0.11716967821121216,-0.00612865574657917,-0.48496919870376587,0.05720109865069389
5.510000228881836,0.16690731048583984,-0.010972299613058567,-0.48435190320014954,0.31777137517929077
5.519999980926514,0.21581654250621796,-0.015704216435551643,-0.47317907214164734,0.6251885890960693
5.53000020980835,0.26578783988952637,-0.020324407145380974,-0.46200621128082275,0.9504442811012268
5.539999961853027,0.3146970868110657,-0.024832872673869133,-0.45083338022232056,1.2989405393600464
5.550000190734863,0.3601722717285156,-0.029229609295725822,-0.43966051936149597,1.6319055557250977
5.559999942779541,0.404172420501709,-0.0334542952477932,-0.42243826389312744,1.894192099571228
5.570000171661377,0.4436682164669037,-0.03745552897453308,-0.40009257197380066,2.139540672302246
5.579999923706055,0.47981852293014526,-0.041233304888010025,-0.37774690985679626,2.4220290184020996
5.590000152587891,0.5149067640304565,-0.044726379215717316,-0.34925925731658936,2.6827964782714844
5.599999904632568,0.5480124354362488,-0.04794582724571228,-0.32191359996795654,2.8843650817871094
5.610000133514404,0.5777832865715027,-0.050879959017038345,-0.2933642268180847,3.033768892288208
5.619999885559082,0.6027771830558777,-0.0534789115190506,-0.25984570384025574,3.1730432510375977
5.630000114440918,0.6209868788719177,-0.055680207908153534,-0.2200617492198944,3.3029768466949463
5.639999866485596,0.6341447234153748,-0.05756017193198204,-0.18796296417713165,3.415015459060669
5.650000095367432,0.6462368965148926,-0.059153586626052856,-0.1592901200056076,3.5212862491607666
5.659999847412109,0.6534094214439392,-0.06041181832551956,-0.12577161192893982,3.582566976547241
5.670000076293945,0.658450722694397,-0.06127115339040756,-0.08586420118808746,3.6014745235443115
5.679999828338623,0.6575042009353638,-0.061747610569000244,-0.04759259521961212,3.6292171478271484
5.690000057220459,0.6497842073440552,-0.06182456389069557,-0.007623457815498114,3.6875998973846436
5.699999809265137,0.6406055688858032,-0.061519235372543335,0.030586419627070427,3.7116284370422363
5.710000038146973,0.6258274912834167,-0.060878731310367584,0.06410494446754456,3.6836328506469727
5.71999979019165,0.6105526685714722,-0.05990304797887802,0.09762345999479294,3.6249969005584717
5.730000019073486,0.5932528972625732,-0.058526623994112015,0.13771605491638184,3.541712999343872
5.739999771118164,0.5692809224128723,-0.05676916241645813,0.17580248415470123,3.4139177799224854
5.75,0.5398959517478943,-0.054676517844200134,0.20932099223136902,3.297433614730835
5.760000228881836,0.5070239305496216,-0.052248694002628326,0.242839515209198,3.1814558506011963
5.769999980926514,0.46913060545921326,-0.04948568716645241,0.2763580083847046,3.000202178955078
5.78000020980835,0.43085381388664246,-0.04645460098981857,0.30314815044403076,2.7495079040527344
5.789999961853027,0.39257705211639404,-0.0432000607252121,0.32549384236335754,2.51763653755188
5.800000190734863,0.35361582040786743,-0.03965435177087784,0.35462963581085205,2.3015496730804443
5.809999942779541,0.30903154611587524,-0.03584148734807968,0.38132721185684204,2.07747220993042
5.820000171661377,0.26224878430366516,-0.03187349811196327,0.3968210220336914,1.83465576171875
5.829999923706055,0.21302802860736847,-0.027793781831860542,0.4079938530921936,1.6113940477371216
5.840000152587891,0.15955191850662231,-0.023533394560217857,0.42608028650283813,1.3509645462036133
5.849999904632568,0.10739631950855255,-0.01911880448460579,0.4414815306663513,1.0176055431365967
5.860000133514404,0.05779556557536125,-0.014592490158975124,0.4526543617248535,0.7119891047477722
5.869999885559082,0.0050050802528858185,-0.010024315677583218,0.4568210244178772,0.468919575214386
5.880000114440918,-0.04640118032693863,-0.005385964643210173,0.46385806798934937,0.21918177604675293
5.889999866485596,-0.09743689745664597,-0.0007768544601276517,0.4608950912952423,-0.09073957800865173
5.900000095367432,-0.1495346873998642,0.003720529144629836,0.4497222602367401,-0.41391313076019287
5.909999847412109,-0.19881092011928558,0.008177285082638264,0.44567903876304626,-0.7296586632728577
5.920000076293945,-0.24595947563648224,0.012634041719138622,0.44567903876304626,-1.025821328163147
5.929999828338623,-0.29098033905029297,0.017019083723425865,0.4384876787662506,-1.3110109567642212
5.940000057220459,-0.33423471450805664,0.0212203748524189,0.4200926125049591,-1.5764487981796265
5.949999809265137,-0.3746379613876343,0.025198213756084442,0.3977469205856323,-1.8310823440551758
5.960000038146973,-0.41080716252326965,0.028952602297067642,0.37540125846862793,-2.112276554107666
5.96999979019165,-0.444830983877182,0.0324835330247879,0.35305553674697876,-2.4143197536468506
5.980000019073486,-0.47461360692977905,0.03579100966453552,0.33070987462997437,-2.632826328277588
5.989999771118164,-0.503320038318634,0.03880147263407707,0.3009876310825348,-2.779078722000122
6,-0.5291942358016968,0.04155062884092331,0.27487656474113464,-2.8777246475219727
6.010000228881836,-0.5540029406547546,0.04400215297937393,0.24509261548519135,-2.9931116104125977
6.019999980926514,-0.5749114155769348,0.046044010668992996,0.2041049599647522,-3.111902952194214
